ID,main_category,backers,usd_goal_real
440669875,Film & Video,1134,60000.0
44069390,Music,19,750.0
440712623,Art,49,2000.0
440742831,Music,140,12500.0
440751750,Film & Video,94,4790.8
44078615,Art,65,3500.0
440786676,Music,48,500.0
440825481,Music,53,3035.32
440833772,Art,13,230.33
440836077,Music,107,1200.0
440859627,Food,499,2000.0
440870969,Film & Video,96,5000.0
440879421,Music,174,15000.0
440887597,Games,188,45000.0
440914621,Music,142,6327.91
440923088,Comics,20,500.0
440932943,Journalism,266,5729.13
440948783,Music,51,3500.0
440950956,Art,17,750.0
440955641,Theater,28,600.0
440999848,Music,105,5500.0
441015398,Film & Video,54,11279.04
441045221,Fashion,109,8000.0
441051985,Music,75,6500.0
441053027,Film & Video,29,730.19
441057066,Film & Video,35,2500.0
441073781,Photography,8,800.0
441075297,Technology,89,60000.0
441082761,Dance,44,2000.0
44109604,Food,36,6000.0
441123914,Fashion,131,3000.0
441150957,Crafts,30,440.0
44116821,Film & Video,151,15964.0
441187209,Games,228,766.69
441189483,Fashion,41,398.59
4412094,Games,204,6000.0
44121815,Photography,32,99.0
441222504,Comics,896,33000.0
44122542,Music,112,6000.0
441254941,Games,79,1443.23
441268010,Crafts,61,5000.0
441279698,Technology,221,100.0
44128867,Theater,26,998.0
441293594,Fashion,26,3628.71
441307036,Music,16,565.87
441314467,Film & Video,165,50000.0
441333878,Games,434,6000.0
441337370,Music,85,12500.0
441343492,Comics,8,300.0
44134859,Publishing,33,825.0
441354252,Food,228,15167.14
441368661,Fashion,50,16800.0
441455008,Publishing,30,350.0
44149831,Publishing,60,6000.0
441539722,Film & Video,35,822.79
441567615,Journalism,940,33400.0
441594796,Film & Video,7,100.0
441603246,Games,1879,40000.0
441634233,Art,193,10000.0
44170085,Publishing,47,2500.0
441701620,Games,4130,100000.0
441710364,Music,25,1500.0
441723516,Design,254,20000.0
441723658,Publishing,141,5000.0
441724956,Crafts,20,1000.0
441748889,Publishing,9,100.0
441752471,Art,24,550.0
441752903,Comics,112,4500.0
441757880,Publishing,532,25000.0
441764494,Art,49,4000.0
441765937,Comics,78,5000.0
441769326,Film & Video,30,1500.0
441770321,Comics,68,1200.0
441803168,Theater,115,15000.0
441804133,Art,13,750.0
441814010,Film & Video,39,12000.0
441814837,Technology,4148,200000.0
441822748,Photography,37,3500.0
441846896,Music,123,25000.0
441866311,Music,169,6000.0
441896210,Music,38,2000.0
441900333,Art,456,2000.0
441907157,Crafts,6,100.0
441910636,Dance,88,6000.0
441915472,Music,19,2314.92
441919670,Comics,38,1200.0
441921528,Design,2723,100000.0
441924370,Technology,547,25000.0
441943039,Music,699,100000.0
441963221,Music,260,10666.0
441979475,Theater,70,11961.49
441985819,Games,165,8800.0
44201899,Technology,46,2400.0
442023442,Music,101,4500.0
442029774,Film & Video,53,1100.0
442059841,Film & Video,114,10000.0
442088300,Art,492,2800.0
442104134,Photography,7,600.0
442112370,Film & Video,30,5000.0
442112939,Film & Video,39,2500.0
442121721,Music,25,2000.0
442126531,Design,25,3895.29
442133116,Games,847,4000.0
442156839,Art,18,575.0
442157955,Music,20,266.54
442172470,Design,43,20000.0
442185060,Art,160,1750.0
442198781,Theater,61,5000.0
442215483,Food,276,15000.0
442219038,Film & Video,33,7500.0
442219296,Publishing,24,200.0
442230080,Film & Video,64,912.66
44224625,Film & Video,2,1.0
442254661,Theater,52,3000.0
442276691,Art,28,300.0
442328470,Music,36,1000.0
442379675,Games,116,1400.0
442381384,Journalism,8,100.0
442382363,Theater,28,1200.0
442393439,Games,420,16756.41
442425083,Film & Video,71,5500.0
442426317,Music,54,2500.0
442441192,Film & Video,150,5000.0
442444233,Comics,244,6750.0
442476899,Music,27,1000.0
442478620,Art,46,2063.02
442485712,Publishing,175,3000.0
442502361,Publishing,194,5000.0
442519639,Music,19,1000.0
442538908,Music,233,25000.0
442542897,Film & Video,153,5000.0
442557456,Music,93,6500.0
442565,Crafts,26,1000.0
442571019,Design,140,500.0
442572099,Technology,79,15000.0
442588941,Music,70,5000.0
442592765,Publishing,70,4000.0
442615413,Crafts,111,400.0
442631658,Film & Video,68,10000.0
442633260,Games,138,900.0
442657178,Publishing,108,4300.0
442662467,Games,23,250.82
442695826,Theater,60,3000.0
442714451,Music,155,15000.0
442725059,Art,91,6000.0
442735560,Comics,29,1500.0
442746903,Comics,34,1000.0
442747317,Art,79,3555.0
442757976,Comics,3851,40000.0
442763587,Technology,2774,10000.0
442765018,Art,23,500.0
442777661,Design,411,8000.0
442809605,Fashion,65,2500.0
442810881,Fashion,40,3257.33
442812494,Music,69,2000.0
442833658,Publishing,6,100.0
442867428,Film & Video,34,3500.0
442869781,Film & Video,22,3000.0
442883381,Crafts,31,2000.0
442892072,Music,20,549.12
442960304,Crafts,462,15000.0
442976209,Publishing,43,2000.0
443011294,Music,292,8000.0
443011868,Art,46,3000.0
443052871,Music,31,1575.75
443055334,Music,205,3000.0
443060666,Technology,260,100000.0
443068634,Comics,66,4000.0
443084789,Music,32,1500.0
443090575,Film & Video,185,15000.0
443098378,Art,132,6469.56
443107021,Film & Video,11,375.72
443112851,Comics,124,3500.0
443123412,Music,39,3200.0
44313954,Comics,212,10217.0
443186711,Food,120,10000.0
443195541,Film & Video,72,8948.05
443237277,Film & Video,518,30000.0
443237891,Music,147,9500.0
443282851,Food,32,1600.0
443317769,Comics,93,1540.0
443329838,Design,645,8801.56
443334146,Food,59,5000.0
443337462,Film & Video,42,3500.0
443340400,Photography,16,3128.03
44336009,Art,22,919.88
443361101,Theater,58,1887.01
443407599,Film & Video,118,7500.0
443439500,Publishing,124,8000.0
443454895,Film & Video,84,5000.0
443482121,Music,63,5000.0
443509620,Food,243,20000.0
443546613,Food,484,25000.0
443562808,Design,17,1000.0
443567325,Publishing,67,4800.0
443570420,Games,1301,6826.52
443576418,Fashion,1719,10000.0
443592963,Film & Video,87,10000.0
443594095,Film & Video,106,5500.0
443600622,Design,16335,15000.0
443601048,Art,36,1341.9
443631283,Design,66,12000.0
443631583,Design,96,6683.97
443657135,Art,9,45.0
443663988,Film & Video,9,898.97
443670884,Design,48,1548.66
443732363,Music,27,6500.0
443745492,Film & Video,47,8040.14
443748631,Film & Video,27,1500.0
443757584,Fashion,22,5750.0
443760664,Photography,93,8200.0
443779337,Theater,67,2000.0
443781954,Art,46,6500.0
443807645,Music,190,9500.0
443899203,Art,204,2000.0
443926534,Fashion,79,10000.0
44392808,Fashion,12,500.0
443939064,Games,545,10000.0
443947583,Art,44,1000.0
443949619,Technology,2030,36000.0
443951016,Music,36,1500.0
443977328,Film & Video,4,250.0
443990386,Art,21,151.25
444003817,Music,494,43260.61
444023911,Publishing,85,5000.0
444025019,Art,28,400.0
444051778,Publishing,103,3000.0
444056433,Music,137,5000.0
444065813,Music,40,2250.0
44408536,Music,24,500.0
444091817,Crafts,145,5500.0
44409539,Art,218,7758.43
44410796,Games,563,11073.58
444113111,Music,29,2011.0
444129772,Music,66,3500.0
444136897,Film & Video,39,1000.0
444140778,Comics,592,12500.0
444142949,Fashion,5619,4500.0
44414671,Food,132,10000.0
444149000,Music,150,10950.0
444160328,Film & Video,61,5000.0
444164726,Fashion,116,10000.0
444181133,Music,107,5000.0
444182978,Music,43,3500.0
444204989,Crafts,4,80.0
444222495,Music,56,3500.0
444227797,Art,56,2500.0
444276216,Film & Video,12,300.0
444279303,Games,523,11000.0
444286419,Technology,167,2048.0
444292507,Photography,88,500.0
44429322,Games,58,1682.57
44431216,Comics,68,99.0
444335865,Publishing,13,250.0
444353826,Comics,328,14785.0
444379736,Film & Video,97,5000.0
444381757,Theater,46,4603.93
444420674,Technology,602,50000.0
444420878,Publishing,101,4500.0
444425083,Music,84,5000.0
444463163,Games,3,27.38
44446678,Food,114,8404.07
44448550,Publishing,339,10000.0
444552134,Design,837,30000.0
444586382,Fashion,78,2000.0
444588771,Music,75,5000.0
444603635,Games,662,15000.0
444609322,Art,28,2500.0
444613809,Film & Video,138,6000.0
444615093,Film & Video,57,7500.0
444618423,Games,106,1500.0
444639885,Food,84,7000.0
444668150,Music,32,1000.0
44466902,Games,429,500.0
444670672,Theater,50,2500.0
444680708,Film & Video,27,285.56
444682465,Photography,41,1500.0
444688418,Art,79,8500.0
44469305,Games,3969,65000.0
444738609,Film & Video,33,5000.0
444742924,Music,489,12000.0
444754131,Film & Video,1139,55000.0
444768349,Food,82,4000.0
444800763,Games,27,158.38
44481928,Publishing,23,750.0
444850278,Music,171,14000.0
444862373,Design,99,1000.0
444874942,Design,147,45702.45
444879558,Design,118,1574.43
444895257,Comics,164,3500.0
44490666,Music,42,1250.0
444945547,Music,90,2750.0
444981928,Publishing,37,2000.0
444987458,Publishing,53,2000.0
445001519,Dance,23,1300.0
445003549,Film & Video,417,30000.0
445004649,Games,2176,30000.0
445037929,Publishing,16,700.0
445038558,Fashion,63,1502.97
445072578,Publishing,69,500.0
44508266,Technology,44,1000.0
445104087,Theater,71,7500.0
445104643,Publishing,13,700.0
445105809,Music,17,2000.0
445124279,Film & Video,263,50000.0
445132325,Art,25,250.0
445139604,Fashion,231,22697.35
445161784,Film & Video,29,2500.0
445173533,Music,42,2500.0
44517997,Art,98,4500.0
445181778,Food,76,800.0
445191978,Games,206,3500.0
445204680,Theater,27,907.37
445251249,Art,65,2717.54
445255387,Music,184,12000.0
445272562,Publishing,36,2800.0
445304086,Design,87,5000.0
445314791,Publishing,105,5000.0
445386170,Comics,317,9500.0
445406912,Music,10,450.0
445408856,Food,318,15000.0
445426707,Music,45,6000.0
445442108,Theater,37,1500.0
445442409,Publishing,37,1059.83
445444902,Film & Video,202,27000.0
44546318,Publishing,70,5000.0
445472975,Publishing,33,2000.0
445477408,Film & Video,282,15000.0
445500849,Music,23,2300.0
445507169,Art,18,600.0
445539359,Film & Video,25,500.0
44556371,Games,703,20000.0
445567943,Film & Video,80,7044.57
445568517,Design,685,15000.0
445569933,Film & Video,39,1000.0
44558999,Games,180,2500.0
445603939,Music,36,2500.0
44560438,Art,72,5000.0
445614556,Film & Video,160,10000.0
445630350,Design,118,36000.0
445635800,Games,349,5000.0
445667605,Design,44,1370.41
445670793,Publishing,252,10000.0
445689117,Art,141,8785.8
445700892,Theater,29,3250.0
445733517,Film & Video,58,19680.0
445774679,Photography,27,4000.0
445804565,Art,8,650.0
445805773,Art,53,2000.0
445814025,Design,27,5000.0
445815784,Fashion,19,648.96
445847493,Games,1285,16062.97
445865359,Art,7,170.0
445869456,Theater,52,2500.0
445901041,Art,193,12000.0
445902843,Music,111,5500.0
4459107,Film & Video,24,2500.0
4459327,Music,69,6000.0
445936446,Technology,692,15000.0
445939126,Art,68,2700.0
445946366,Art,113,10000.0
445955963,Film & Video,32,2250.0
445979545,Film & Video,55,7000.0
445980441,Film & Video,49,1500.0
445980482,Fashion,148,10000.0
445982442,Dance,1,154.23
446005682,Music,95,2324.0
446008201,Music,55,5500.0
446014821,Games,3137,60000.0
446063261,Film & Video,90,9000.0
446084527,Food,150,17219.11
446094222,Design,86,10602.92
446106147,Technology,113,8000.0
446116576,Film & Video,204,16018.71
446140797,Publishing,67,6500.0
446154033,Design,822,20000.0
446158037,Games,2194,15000.0
446175253,Art,20,1500.0
446200091,Publishing,31,500.0
446228657,Publishing,74,13000.0
446252404,Theater,58,6000.0
446263041,Music,328,20000.0
446278746,Music,427,15001.0
446306912,Food,93,10000.0
446329637,Film & Video,37,1659.9
44633083,Music,834,25000.0
44636407,Music,476,5000.0
446378387,Fashion,35,2500.0
446395901,Music,34,6300.0
446399900,Music,38,2000.0
446401685,Publishing,57,3000.0
446402370,Fashion,91,5000.0
446408487,Fashion,57,6000.0
446415990,Food,35,2000.0
446460619,Food,586,5000.0
446467859,Film & Video,32,1500.0
446471079,Music,52,1800.0
446485431,Games,115,7500.0
446499508,Journalism,86,2000.0
446507394,Fashion,24,1000.0
446520710,Crafts,42,1500.0
446548519,Fashion,1947,37489.13
446551142,Technology,79,5000.0
446556396,Film & Video,22,1000.0
44656413,Design,2439,15000.0
446580944,Food,110,20000.0
446644478,Theater,48,3000.0
446678693,Design,172,7500.0
446696372,Film & Video,41,1800.0
446701243,Theater,6,782.01
446702162,Theater,22,2000.0
446708394,Photography,102,16200.0
4467110,Fashion,37,1000.0
446723853,Publishing,9,200.0
446725576,Games,149,500.0
446731325,Art,31,600.0
446741315,Publishing,173,13765.57
446743351,Art,157,4000.0
446751361,Film & Video,20,600.0
446760988,Music,9,467.81
446765867,Games,210,60000.0
446798509,Publishing,230,7500.0
446805191,Art,33,943.6
446808853,Technology,34,2500.0
446822733,Music,57,1250.0
446831155,Music,218,7000.0
446841989,Film & Video,86,8500.0
446842611,Music,67,8700.0
446846442,Publishing,810,4500.0
446866757,Theater,22,800.0
446867707,Film & Video,57,2500.0
446873604,Film & Video,319,25000.0
44688987,Publishing,25,2000.0
446909003,Art,89,3500.0
446912264,Games,146,11830.4
446920824,Publishing,97,3000.0
446932460,Food,149,6641.96
44698288,Food,182,10000.0
446983459,Publishing,205,5000.0
447034853,Publishing,199,1500.0
447036681,Food,132,4000.0
447042182,Music,203,5000.0
447050376,Food,51,25000.0
447077481,Music,27,500.0
447078754,Fashion,125,5000.0
44707922,Art,158,500.0
447097325,Music,71,4500.0
447123519,Publishing,64,3500.0
447126923,Publishing,12,300.0
447141734,Publishing,40,4508.97
447198478,Music,49,5000.0
447227036,Food,55,3420.91
447230493,Photography,69,6000.0
447231006,Music,96,5000.0
447231033,Games,674,16759.59
447231174,Music,62,3000.0
447233228,Technology,235,5000.0
44724710,Film & Video,41,5200.0
447258415,Film & Video,54,1500.0
44726672,Food,19,200.0
447270065,Design,6531,15000.0
447270273,Theater,486,60000.0
447299840,Film & Video,20,1000.0
447305633,Music,53,3500.0
447314071,Food,16,1000.0
447334935,Technology,9,198.95
447346737,Games,1135,5000.0
447352774,Art,32,2100.0
447376373,Art,23,363.0
447390788,Film & Video,12,535.92
447408232,Technology,2336,100000.0
447408264,Journalism,110,10000.0
447431954,Film & Video,22,2500.0
447441711,Design,164,17000.0
447447435,Music,70,5000.0
447447897,Film & Video,94,10757.31
447464023,Technology,134,22288.26
447466507,Film & Video,103,10000.0
447470481,Technology,48,20892.09
447479629,Film & Video,19,600.0
447491427,Film & Video,200,5000.0
447502273,Music,112,2245.78
447520030,Food,28,2000.0
447526227,Publishing,3,142.77
447529526,Games,116,669.44
447529984,Music,38,922.29
447556916,Games,360,4000.0
447576500,Design,4,500.0
447598703,Publishing,35,1600.0
447628081,Design,520,12000.0
447634209,Comics,259,4500.0
447643776,Music,13,1600.0
447665041,Art,49,3000.0
447682946,Music,46,2000.0
447686795,Film & Video,59,5000.0
447700596,Music,19,7000.0
447702545,Film & Video,29,1200.0
447711557,Art,109,8000.0
447730657,Music,18,1000.0
447739047,Design,898,75000.0
447763643,Dance,29,700.0
447771884,Photography,15,500.0
447772509,Music,128,4000.0
447777500,Food,175,45000.0
447783664,Publishing,237,5000.0
447815798,Comics,483,11111.0
447897925,Music,29,600.0
447908182,Games,237,7903.96
447909552,Technology,18,1360.69
447913511,Fashion,515,50000.0
447921755,Dance,26,600.0
44794188,Film & Video,52,1500.0
44795202,Design,48,250.0
447959613,Games,3195,36851.8
447964025,Publishing,1439,26500.0
44798490,Crafts,16,450.0
447993658,Theater,21,2000.0
448012166,Film & Video,52,3630.82
448018513,Crafts,29,1187.2
448027082,Design,648,4000.0
448035061,Film & Video,15,500.0
448057013,Film & Video,33,4000.0
448066765,Art,222,12235.0
448085503,Comics,239,5000.0
448091086,Music,90,10000.0
44809256,Publishing,28,1000.0
448113988,Music,88,4000.0
448123963,Film & Video,20,2000.0
448147903,Music,145,2600.0
448170550,Technology,176,5882.49
448180783,Crafts,5,480.0
448181248,Comics,138,7500.0
448188479,Film & Video,71,5908.98
448206605,Design,347,14980.0
448230288,Dance,12,1170.24
448233969,Music,35,5000.0
44823421,Fashion,176,14780.0
448254753,Music,359,15000.0
448258785,Design,13,300.0
448261319,Film & Video,123,5000.0
448279949,Music,51,4500.0
448298317,Fashion,57,6000.0
44829982,Publishing,289,10000.0
448304312,Theater,320,35000.0
448331461,Music,55,4000.0
448333046,Fashion,265,20000.0
448353701,Film & Video,210,4000.0
448361003,Design,126,16745.93
448374753,Art,20,250.0
44838775,Design,2293,15000.0
44838958,Fashion,55,2683.12
448396055,Dance,19,2500.0
448419994,Comics,31,500.0
448434287,Comics,73,1200.0
448436871,Film & Video,91,15000.0
448437995,Theater,59,2500.0
448461940,Film & Video,252,6362.38
448464495,Theater,43,1663.31
448468167,Art,14,1000.0
448469886,Publishing,288,5000.0
448478326,Music,140,3345.0
448483630,Design,2102,4455.25
448492761,Music,4,500.0
448500410,Film & Video,41,6600.0
448529714,Publishing,86,6044.78
448562712,Publishing,71,3992.33
44858685,Design,106,7767.96
448589891,Technology,235,1000.0
44861590,Film & Video,16,1200.0
448626204,Film & Video,6,300.0
448642462,Film & Video,202,10000.0
448652778,Music,32,5200.0
448656528,Games,2194,500000.0
448661535,Theater,41,3000.0
448691987,Music,23,3500.0
448694562,Crafts,95,5472.17
448753375,Theater,15,229.77
448772104,Theater,114,6500.0
448774224,Design,164,7425.01
448783336,Music,15,750.0
448789328,Design,2899,25000.0
448797487,Comics,56,1700.0
448802572,Art,34,3000.0
448817088,Fashion,306,15000.0
44882256,Comics,104,2500.0
448892746,Food,21,400.0
448952266,Art,24,2400.0
448958114,Publishing,90,5000.0
448988411,Design,71,6180.09
448988446,Food,54,25000.0
449005879,Games,263,10000.0
44901305,Film & Video,30,1000.0
449041570,Design,379,10000.0
449071207,Games,2231,75000.0
449074685,Art,33,624.82
449091892,Games,282,1000.0
449099442,Design,275,1477.43
449103049,Comics,323,6000.0
449116723,Film & Video,37,4500.0
449130614,Film & Video,28,3500.0
449132954,Film & Video,50,8000.0
449155182,Film & Video,50,2613.24
449163738,Music,162,6000.0
449172660,Crafts,39,3000.0
449210137,Film & Video,4,9.0
449223283,Music,27,1000.0
449230209,Music,52,1000.0
449232207,Comics,100,2173.06
449283653,Publishing,52,1750.0
449308823,Games,916,359.01
449335616,Publishing,61,1890.0
449342775,Design,18,1500.0
44938890,Music,25,1100.0
449414883,Design,153,3000.0
449419313,Publishing,7,150.0
449421422,Publishing,182,10000.0
449431528,Fashion,51,3800.0
449452498,Film & Video,29,2000.0
449459441,Design,51,500.0
449464805,Design,474,10000.0
449485014,Music,63,6000.0
449510165,Food,56,10000.0
449522487,Film & Video,393,20000.0
449529632,Music,177,6500.0
449564576,Design,10,2200.0
44956661,Comics,186,2500.0
449567964,Film & Video,109,32500.0
449572120,Film & Video,76,7000.0
44959153,Film & Video,99,7078.0
449615835,Games,1050,40000.0
44962485,Photography,55,1000.0
4496270,Photography,365,12500.0
449679662,Comics,437,11500.0
449695959,Music,119,5300.0
449698612,Music,37,2000.0
449701160,Comics,395,17010.0
449707501,Film & Video,481,25748.97
449721298,Games,2355,32000.0
449728796,Music,25,5000.0
449764962,Dance,69,3000.0
449775319,Technology,150,2587.53
449776329,Music,18,500.0
449777136,Art,45,4500.0
449787153,Theater,52,5000.0
449788130,Music,19,500.0
449790576,Film & Video,297,37901.76
449800227,Publishing,21,1000.0
44980450,Film & Video,166,7000.0
449815727,Art,9,500.0
449817061,Design,1450,15287.01
449835859,Publishing,30,1500.0
449836127,Music,42,2300.0
449840718,Publishing,39,1500.0
449842702,Music,18,3000.0
449849668,Design,53,1000.0
449869418,Technology,19,600.0
449871336,Games,302,1500.0
44991346,Theater,28,1500.0
449915696,Theater,57,4111.22
449919175,Film & Video,59,5000.0
449961010,Film & Video,273,32435.1
449967741,Dance,59,4000.0
449973977,Film & Video,16,545.18
449985381,Film & Video,363,16447.0
449992153,Comics,46,2228.83
449995875,Music,181,8500.0
449996022,Film & Video,36,1250.0
449997194,Film & Video,50,4000.0
449998450,Art,38,500.0
450013596,Music,149,12000.0
450027207,Music,68,7500.0
450030894,Film & Video,18,2000.0
450035237,Theater,74,7000.0
450037083,Technology,270,11481.94
450053727,Music,86,5000.0
450073233,Art,57,4500.0
450081606,Publishing,173,3391.21
450082740,Comics,12,500.0
450086119,Film & Video,100,13000.0
450088484,Film & Video,200,30000.0
450099426,Design,26359,500000.0
450105653,Crafts,59,550.0
450181047,Film & Video,414,25000.0
450224778,Design,75,25587.55
450231854,Design,126,5270.48
450233459,Music,28,500.0
450234771,Music,49,5000.0
450248457,Art,119,2000.0
450250509,Music,90,1100.0
450252776,Crafts,530,50000.0
450261417,Design,2564,15000.0
450261601,Publishing,239,19200.0
450268797,Technology,334,4148.69
450326723,Design,643,20000.0
45032982,Music,22,7450.0
450351051,Music,14,400.0
45035806,Art,135,3300.6
450365845,Publishing,19,650.0
450456467,Design,4112,6424.09
450460328,Film & Video,138,4000.0
450479180,Film & Video,650,50000.0
450497925,Art,49,1068.15
450498741,Games,96,5000.0
450501318,Games,327,757.29
45050387,Design,1608,5000.0
450512196,Film & Video,302,15000.0
450562227,Theater,24,900.0
450563225,Film & Video,10,1298.63
450564200,Film & Video,132,5500.0
450566358,Design,295,15000.0
450566599,Games,64,2431.32
450617077,Theater,33,2000.0
4506189,Film & Video,96,7000.0
450632962,Film & Video,141,14350.0
450650493,Film & Video,64,1500.0
450668750,Film & Video,26,7143.57
450669287,Technology,446,20000.0
450693548,Photography,32,2400.0
450705423,Music,55,3000.0
450739748,Publishing,181,10000.0
450770606,Film & Video,53,7890.71
450773690,Crafts,63,1300.0
45077506,Art,26,580.25
450780383,Design,1350,20000.0
450800116,Film & Video,85,4444.0
450810115,Music,67,1500.0
450817602,Art,262,25000.0
450829657,Music,133,5196.76
45083843,Art,26,2000.0
450849890,Design,329,35000.0
450864128,Film & Video,68,5000.0
450872295,Music,47,2768.98
450877112,Film & Video,824,65000.0
450892574,Design,717,23954.01
450913997,Film & Video,6,75.0
45096992,Journalism,18,2800.0
451002325,Music,88,3131.0
451002346,Art,54,10000.0
451003503,Art,180,400.0
451052891,Film & Video,16850,650000.0
451054649,Technology,240,15000.0
451060548,Film & Video,15,655.82
451126536,Dance,9,1500.0
451148672,Technology,78,15000.0
451153365,Publishing,96,1000.0
451170864,Design,64,5609.47
451173085,Food,213,15000.0
451185084,Crafts,39,2000.0
451200858,Film & Video,74,16000.0
451230844,Design,264,15985.0
451252302,Games,50,786.35
451269923,Design,57,2559.97
45127419,Music,20,1000.0
451294643,Music,83,5000.0
451307032,Technology,177,5000.0
451331178,Music,46,1500.0
451347443,Art,103,4000.0
451365040,Games,45,3000.0
451372321,Games,3666,48000.0
451421690,Design,98,10000.0
451423120,Music,52,3000.0
451458835,Fashion,721,27878.45
451460403,Design,25,2160.99
451464597,Music,64,2500.0
45147560,Publishing,96,10000.0
451481462,Publishing,110,5871.03
451488506,Comics,64,2400.0
451509502,Comics,156,3945.01
451528620,Music,34,2259.96
451538225,Music,62,3777.86
45155614,Publishing,395,6500.0
451558029,Music,11,453.12
45156375,Music,200,16500.0
451592074,Publishing,21,3850.0
451593380,Design,91,1969.0
451699826,Art,31,1950.0
451710610,Film & Video,56,1800.0
451715363,Music,24,750.0
451731292,Music,94,6500.0
451760779,Food,33,3000.0
451775855,Art,3,20.0
45179890,Technology,659,100000.0
451804762,Publishing,19,325.0
451839945,Music,14,1224.0
451846041,Film & Video,96,6000.0
45186334,Games,197,12000.0
451879858,Design,838,3361.8
45188244,Fashion,21,1500.0
451882648,Games,1129,23800.0
451898699,Music,209,4000.0
451905125,Games,182,14000.0
451919721,Photography,264,20000.0
451933305,Music,127,8000.0
451950679,Theater,20,2500.0
451962504,Film & Video,211,10000.0
451970274,Music,75,5000.0
451974150,Games,19,3.0
452000292,Publishing,884,10000.0
452011580,Film & Video,78,2500.0
452016232,Publishing,40,2500.0
452042811,Art,9,700.0
452093884,Film & Video,42,2250.0
452094542,Comics,35,400.0
452123622,Games,795,75000.0
45213812,Film & Video,80,8000.0
452138542,Fashion,30,10000.0
452139764,Fashion,189,7500.0
452150082,Art,525,5000.0
452161633,Art,23,11250.0
452169358,Film & Video,53,21612.9
452178738,Publishing,8,786.91
452213797,Dance,24,5500.0
452268932,Publishing,636,30000.0
452270170,Technology,1130,75000.0
45227119,Music,7,600.0
452282021,Art,34,1200.0
452293090,Comics,25,500.0
452297015,Food,241,25000.0
452319672,Photography,33,850.0
452323974,Design,101,100.0
452325851,Design,456,19210.08
45233662,Art,39,750.0
452348042,Art,8,350.0
452350640,Film & Video,584,40000.0
452354320,Comics,59,1500.0
452362713,Film & Video,98,32238.83
452382596,Crafts,95,6000.0
452384094,Music,18,500.0
452413243,Games,210,15000.0
452439478,Film & Video,89,10000.0
452471946,Music,117,6315.0
452477795,Film & Video,47,1000.0
452500000,Film & Video,2212,60000.0
452512093,Games,220,5996.5
452544537,Film & Video,27,750.0
452553374,Music,34,2000.0
452565926,Music,21,3700.0
45258630,Fashion,91,10000.0
452631287,Music,12,1000.0
452663398,Music,122,5000.0
452681082,Music,111,1500.0
452684683,Comics,26,700.0
45268758,Theater,25,350.0
452688726,Film & Video,21,2500.0
452719105,Design,129,89.99
452726021,Art,12,500.0
452729041,Music,24,450.0
452731695,Music,39,2000.0
452744096,Dance,45,1850.0
452744877,Design,205,4949.51
452747092,Theater,37,1877.05
452773170,Publishing,26,1000.0
452777399,Technology,321,66809.94
45279655,Design,3684,79703.5
452802367,Music,112,5000.0
45280792,Comics,31,300.0
452808094,Art,61,600.0
452816094,Fashion,75,10000.0
45282619,Film & Video,123,65000.0
452844081,Comics,216,8033.94
452857346,Art,33,785.92
452866048,Art,5,135.5
452876362,Music,29,1500.0
452881263,Fashion,764,17500.0
452887827,Film & Video,502,15000.0
452928856,Art,53,1400.0
452936676,Music,45,1773.0
45296357,Art,39,3960.08
453027534,Technology,35,5000.0
453043440,Design,1136,10000.0
453061820,Design,45,500.0
453066946,Comics,106,7000.0
453070646,Publishing,886,5000.0
453081328,Comics,27,500.0
453082395,Film & Video,22,600.0
453086708,Theater,32,1200.0
453098294,Theater,4,35.0
453099283,Film & Video,34,2700.0
453101011,Theater,70,3523.0
453118836,Food,21,500.0
453121436,Art,19,500.0
453123792,Art,37,1500.0
45312587,Film & Video,426,2000.0
453130343,Film & Video,129,18000.0
453130516,Games,242,2500.0
453131384,Fashion,251,25000.0
453140876,Publishing,59,3800.0
4531726,Games,561,10000.0
453237294,Music,12,300.0
453249383,Design,536,5000.0
453274830,Film & Video,39,3072.15
45328830,Fashion,948,15000.0
453334039,Film & Video,27,3500.0
453341982,Publishing,26,1000.0
453359385,Film & Video,8,10.0
453375069,Games,256,4000.0
453376466,Music,82,3000.0
453408124,Theater,4,1200.0
453408755,Art,89,2065.37
453462771,Art,64,7571.55
4534946,Fashion,6,85.16
453505894,Music,68,4000.0
453530423,Food,63,2500.0
453568752,Fashion,17,1500.0
453571993,Art,49,1500.0
453583344,Publishing,157,29034.37
453589931,Fashion,5,100.0
453602366,Music,37,1000.0
453608968,Publishing,3,221.92
453617723,Publishing,54,2495.0
45362297,Technology,1186,10000.0
45362437,Film & Video,900,60000.0
453625116,Art,45,3000.0
45364992,Theater,140,10000.0
453658019,Music,247,10000.0
453671525,Music,63,3220.44
453674644,Theater,30,5000.0
453687671,Crafts,16,300.0
453695803,Fashion,185,15000.0
453704530,Music,135,15000.0
453712582,Music,57,1607.72
453716099,Art,82,8000.0
453720129,Film & Video,78,28720.45
453748307,Dance,167,10000.0
453755144,Film & Video,33,1100.0
453757480,Technology,61,2990.25
453765714,Publishing,7,100.0
453774435,Music,51,7000.0
453790745,Art,33,1000.0
453827613,Theater,11,400.0
453829821,Music,47,2000.0
453830512,Art,19,1000.0
453860358,Games,3056,11801.05
453893331,Music,78,5000.0
453918012,Photography,29,1500.0
453933505,Crafts,69,5000.0
453934013,Photography,62,10000.0
453939025,Art,59,2955.83
